Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
336.9104,S,336.9104,0.02561848,0,2.2,0,0,146.7074,0.0586706,0,0,0,0,0.0137367935613995,0.0137367935613995,0,-27.91219,-27.91219,-7.335,0,-0.1144869,15462.67,5815.264
337.9105,S,337.9105,0.02560328,0,2.2,0,0,146.7074,0.05867076,0,0,0,0,0.0137571974061714,0.0137571974061714,0,-27.89846,-27.89846,-7.335,0,-0.1144869,15434.77,5807.93
338.9105,S,338.9105,0.02558809,0,2.2,0,0,146.7074,0.05867086,0,0,0,0,0.0137057572462282,0.0137057572462282,0,-27.88475,-27.88475,-7.335,0,-0.1144869,15406.88,5800.596
339.9106,S,339.9106,0.02557292,0,2.2,0,0,146.7074,0.05867102,0,0,0,0,0.0137076286608462,0.0137076286608462,0,-27.87105,-27.87105,-7.335,0,-0.1144869,15379,5793.262
340.9106,S,340.9106,0.02555777,0,2.2,0,0,146.7074,0.05867108,0,0,0,0,0.0136608571536172,0.0136608571536172,0,-27.85736,-27.85736,-7.335,0,-0.1144869,15351.14,5785.928
341.9107,S,341.9107,0.02554264,0,2.2,0,0,146.7074,0.05867124,0,0,0,0,0.013665529285376,0.013665529285376,0,-27.8437,-27.8437,-7.335,0,-0.1144869,15323.29,5778.594
342.9108,S,342.9108,0.02552754,0,2.2,0,0,146.7074,0.0586714,0,0,0,0,0.0136429555980655,0.0136429555980655,0,-27.83006,-27.83006,-7.335,0,-0.1144869,15295.45,5771.26
343.9108,S,343.9108,0.02551245,0,2.2,0,0,146.7074,0.05867151,0,0,0,0,0.0136239430140179,0.0136239430140179,0,-27.81643,-27.81643,-7.335,0,-0.1144869,15267.63,5763.926
344.9109,S,344.9109,0.02549739,0,2.2,0,0,146.7074,0.05867168,0,0,0,0,0.0136334989818465,0.0136334989818465,0,-27.80282,-27.80282,-7.335,0,-0.1144869,15239.82,5756.592
345.9109,S,345.9109,0.02548234,0,2.2,0,0,146.7074,0.05867181,0,0,0,0,0.0136160368622029,0.0136160368622029,0,-27.78922,-27.78922,-7.335,0,-0.1144869,15212.02,5749.258
346.911,S,346.911,0.0254673,0,2.2,0,0,146.7074,0.05867184,0,0,0,0,0.0135561334068939,0.0135561334068939,0,-27.77562,-27.77562,-7.335,0,-0.1144869,15184.24,5741.924
347.9111,S,347.9111,0.0254523,0,2.2,0,0,146.7074,0.05867201,0,0,0,0,0.0135425923691344,0.0135425923691344,0,-27.76207,-27.76207,-7.335,0,-0.1144869,15156.47,5734.59
348.9111,S,348.9111,0.02543731,0,2.2,0,0,146.7074,0.05867216,0,0,0,0,0.0135540674467833,0.0135540674467833,0,-27.74852,-27.74852,-7.335,0,-0.1144869,15128.72,5727.256
349.9112,S,349.9112,0.02542234,0,2.2,0,0,146.7074,0.05867228,0,0,0,0,0.0135464826315257,0.0135464826315257,0,-27.73499,-27.73499,-7.335,0,-0.1144869,15100.98,5719.922
350.9113,S,350.9113,0.0254074,0,2.2,0,0,146.7074,0.05867242,0,0,0,0,0.0135161021029759,0.0135161021029759,0,-27.72148,-27.72148,-7.335,0,-0.1144869,15073.25,5712.588
351.9113,S,351.9113,0.02539246,0,2.2,0,0,146.7074,0.05867257,0,0,0,0,0.0135108916766953,0.0135108916766953,0,-27.70798,-27.70798,-7.335,0,-0.1144869,15045.54,5705.254
352.9114,S,352.9114,0.02537755,0,2.2,0,0,146.7074,0.05867263,0,0,0,0,0.0134583394868883,0.0134583394868883,0,-27.69449,-27.69449,-7.335,0,-0.1144869,15017.84,5697.92
353.9114,S,353.9114,0.02536265,0,2.2,0,0,146.7074,0.05867279,0,0,0,0,0.0134401653339467,0.0134401653339467,0,-27.68102,-27.68102,-7.335,0,-0.1144869,14990.15,5690.586
354.9115,S,354.9115,0.02534779,0,2.2,0,0,146.7074,0.05867294,0,0,0,0,0.013463882678046,0.013463882678046,0,-27.66758,-27.66758,-7.335,0,-0.1144869,14962.47,5683.252
355.9116,S,355.9116,0.02533294,0,2.2,0,0,146.7074,0.0586731,0,0,0,0,0.0134433744559317,0.0134433744559317,0,-27.65415,-27.65415,-7.335,0,-0.1144869,14934.81,5675.918
356.9116,S,356.9116,0.0253181,0,2.2,0,0,146.7074,0.05867323,0,0,0,0,0.0134275589273116,0.0134275589273116,0,-27.64073,-27.64073,-7.335,0,-0.1144869,14907.17,5668.584
357.9117,S,357.9117,0.02530329,0,2.2,0,0,146.7074,0.05867335,0,0,0,0,0.0134127335512773,0.0134127335512773,0,-27.62733,-27.62733,-7.335,0,-0.1144869,14879.53,5661.25
358.9117,S,358.9117,0.02528848,0,2.2,0,0,146.7074,0.05867344,0,0,0,0,0.0133807940771433,0.0133807940771433,0,-27.61393,-27.61393,-7.335,0,-0.1144869,14851.91,5653.916
359.9118,S,359.9118,0.02527371,0,2.2,0,0,146.7074,0.05867358,0,0,0,0,0.0133732478447044,0.0133732478447044,0,-27.60056,-27.60056,-7.335,0,-0.1144869,14824.31,5646.582
360.9119,S,360.9119,0.02525895,0,2.2,0,0,146.7074,0.05867371,0,0,0,0,0.0133631352969772,0.0133631352969772,0,-27.58721,-27.58721,-7.335,0,-0.1144869,14796.71,5639.248
361.9119,S,361.9119,0.02524422,0,2.2,0,0,146.7074,0.05867385,0,0,0,0,0.0133348955216093,0.0133348955216093,0,-27.57388,-27.57388,-7.335,0,-0.1144869,14769.13,5631.914
362.912,S,362.912,0.0252295,0,2.2,0,0,146.7074,0.05867401,0,0,0,0,0.013336315152209,0.013336315152209,0,-27.56056,-27.56056,-7.335,0,-0.1144869,14741.57,5624.58
363.912,S,363.912,0.0252148,0,2.2,0,0,146.7074,0.05867412,0,0,0,0,0.0133159160800034,0.0133159160800034,0,-27.54725,-27.54725,-7.335,0,-0.1144869,14714.01,5617.246
364.9121,S,364.9121,0.02520011,0,2.2,0,0,146.7074,0.0586742,0,0,0,0,0.0132737757731576,0.0132737757731576,0,-27.53395,-27.53395,-7.335,0,-0.1144869,14686.47,5609.912
365.9122,S,365.9122,0.02518545,0,2.2,0,0,146.7074,0.05867437,0,0,0,0,0.0132847948634662,0.0132847948634662,0,-27.52068,-27.52068,-7.335,0,-0.1144869,14658.95,5602.578
366.9122,S,366.9122,0.02517082,0,2.2,0,0,146.7074,0.05867449,0,0,0,0,0.013242301811708,0.013242301811708,0,-27.50743,-27.50743,-7.335,0,-0.1144869,14631.43,5595.244
367.9123,S,367.9123,0.02515619,0,2.2,0,0,146.7074,0.05867464,0,0,0,0,0.013238308429365,0.013238308429365,0,-27.49418,-27.49418,-7.335,0,-0.1144869,14603.93,5587.91
368.9124,S,368.9124,0.02514159,0,2.2,0,0,146.7074,0.05867478,0,0,0,0,0.0132315341065024,0.0132315341065024,0,-27.48096,-27.48096,-7.335,0,-0.1144869,14576.45,5580.576
369.9124,S,369.9124,0.025127,0,2.2,0,0,146.7074,0.05867492,0,0,0,0,0.0132314611325839,0.0132314611325839,0,-27.46775,-27.46775,-7.335,0,-0.1144869,14548.97,5573.242
370.9125,S,370.9125,0.02511243,0,2.2,0,0,146.7074,0.05867504,0,0,0,0,0.0132100917045292,0.0132100917045292,0,-27.45455,-27.45455,-7.335,0,-0.1144869,14521.51,5565.908
371.9125,S,371.9125,0.02509787,0,2.2,0,0,146.7074,0.05867511,0,0,0,0,0.0131440875864115,0.0131440875864115,0,-27.44136,-27.44136,-7.335,0,-0.1144869,14494.07,5558.574
372.9126,S,372.9126,0.02508333,0,2.2,0,0,146.7074,0.05867523,0,0,0,0,0.0131551368543157,0.0131551368543157,0,-27.42819,-27.42819,-7.335,0,-0.1144869,14466.63,5551.24
373.9127,S,373.9127,0.02506883,0,2.2,0,0,146.7074,0.05867542,0,0,0,0,0.0131685487781823,0.0131685487781823,0,-27.41505,-27.41505,-7.335,0,-0.1144869,14439.21,5543.906
374.9127,S,374.9127,0.02505434,0,2.2,0,0,146.7074,0.05867555,0,0,0,0,0.0131375359095927,0.0131375359095927,0,-27.40192,-27.40192,-7.335,0,-0.1144869,14411.8,5536.572
375.9128,S,375.9128,0.02503987,0,2.2,0,0,146.7074,0.05867569,0,0,0,0,0.0131325212609497,0.0131325212609497,0,-27.38881,-27.38881,-7.335,0,-0.1144869,14384.41,5529.238
376.9128,S,376.9128,0.02502541,0,2.2,0,0,146.7074,0.05867584,0,0,0,0,0.0131345390825928,0.0131345390825928,0,-27.37571,-27.37571,-7.335,0,-0.1144869,14357.03,5521.904
377.9129,S,377.9129,0.02501096,0,2.2,0,0,146.7074,0.05867586,0,0,0,0,0.0130644896468226,0.0130644896468226,0,-27.36261,-27.36261,-7.335,0,-0.1144869,14329.66,5514.57
378.913,S,378.913,0.02499654,0,2.2,0,0,146.7074,0.05867604,0,0,0,0,0.0130763170940043,0.0130763170940043,0,-27.34954,-27.34954,-7.335,0,-0.1144869,14302.3,5507.236
379.913,S,379.913,0.02498214,0,2.2,0,0,146.7074,0.05867617,0,0,0,0,0.0130674881526218,0.0130674881526218,0,-27.33648,-27.33648,-7.335,0,-0.1144869,14274.96,5499.902
380.9131,S,380.9131,0.02496776,0,2.2,0,0,146.7074,0.0586763,0,0,0,0,0.0130338682377058,0.0130338682377058,0,-27.32345,-27.32345,-7.335,0,-0.1144869,14247.63,5492.568
381.9131,S,381.9131,0.02495339,0,2.2,0,0,146.7074,0.0586764,0,0,0,0,0.0130075197439439,0.0130075197439439,0,-27.31042,-27.31042,-7.335,0,-0.1144869,14220.31,5485.234
382.9132,S,382.9132,0.02493905,0,2.2,0,0,146.7074,0.05867661,0,0,0,0,0.0130355171909784,0.0130355171909784,0,-27.29742,-27.29742,-7.335,0,-0.1144869,14193.01,5477.9
383.9133,S,383.9133,0.02492472,0,2.2,0,0,146.7074,0.05867668,0,0,0,0,0.0129919778661289,0.0129919778661289,0,-27.28442,-27.28442,-7.335,0,-0.1144869,14165.72,5470.566
384.9133,S,384.9133,0.0249104,0,2.2,0,0,146.7074,0.05867676,0,0,0,0,0.0129558272741832,0.0129558272741832,0,-27.27143,-27.27143,-7.335,0,-0.1144869,14138.44,5463.232
385.9134,S,385.9134,0.02489611,0,2.2,0,0,146.7074,0.0586769,0,0,0,0,0.0129466122346216,0.0129466122346216,0,-27.25847,-27.25847,-7.335,0,-0.1144869,14111.18,5455.898
386.9135,S,386.9135,0.02488185,0,2.2,0,0,146.7074,0.05867708,0,0,0,0,0.012944876542555,0.012944876542555,0,-27.24553,-27.24553,-7.335,0,-0.1144869,14083.93,5448.564
387.9135,S,387.9135,0.02486758,0,2.2,0,0,146.7074,0.0586772,0,0,0,0,0.0129230738662969,0.0129230738662969,0,-27.23259,-27.23259,-7.335,0,-0.1144869,14056.69,5441.23
388.9136,S,388.9136,0.02485335,0,2.2,0,0,146.7074,0.05867736,0,0,0,0,0.0129323072520009,0.0129323072520009,0,-27.21968,-27.21968,-7.335,0,-0.1144869,14029.46,5433.896
389.9136,S,389.9136,0.02483913,0,2.2,0,0,146.7074,0.05867748,0,0,0,0,0.0129178541278776,0.0129178541278776,0,-27.20678,-27.20678,-7.335,0,-0.1144869,14002.25,5426.562
390.9137,S,390.9137,0.02482492,0,2.2,0,0,146.7074,0.05867758,0,0,0,0,0.0128874397292762,0.0128874397292762,0,-27.19388,-27.19388,-7.335,0,-0.1144869,13975.05,5419.229
391.9138,S,391.9138,0.02481073,0,2.2,0,0,146.7074,0.05867768,0,0,0,0,0.0128608690249834,0.0128608690249834,0,-27.181,-27.181,-7.335,0,-0.1144869,13947.87,5411.895
392.9138,S,392.9138,0.02479657,0,2.2,0,0,146.7074,0.05867783,0,0,0,0,0.0128382505129991,0.0128382505129991,0,-27.16815,-27.16815,-7.335,0,-0.1144869,13920.69,5404.561
393.9139,S,393.9139,0.02478243,0,2.2,0,0,146.7074,0.05867799,0,0,0,0,0.0128433553348302,0.0128433553348302,0,-27.15532,-27.15532,-7.335,0,-0.1144869,13893.53,5397.227
394.9139,S,394.9139,0.0247683,0,2.2,0,0,146.7074,0.05867812,0,0,0,0,0.012832664304959,0.012832664304959,0,-27.14249,-27.14249,-7.335,0,-0.1144869,13866.38,5389.893
395.914,S,395.914,0.02475419,0,2.2,0,0,146.7074,0.05867826,0,0,0,0,0.0128299906776874,0.0128299906776874,0,-27.12968,-27.12968,-7.335,0,-0.1144869,13839.25,5382.559
396.9141,S,396.9141,0.0247401,0,2.2,0,0,146.7074,0.05867837,0,0,0,0,0.0128041166270805,0.0128041166270805,0,-27.11688,-27.11688,-7.335,0,-0.1144869,13812.12,5375.225
397.9141,S,397.9141,0.024726,0,2.2,0,0,146.7074,0.05867844,0,0,0,0,0.0127625070314892,0.0127625070314892,0,-27.10408,-27.10408,-7.335,0,-0.1144869,13785.01,5367.891
398.9142,S,398.9142,0.02471195,0,2.2,0,0,146.7074,0.05867861,0,0,0,0,0.0127490241293842,0.0127490241293842,0,-27.09132,-27.09132,-7.335,0,-0.1144869,13757.92,5360.557
399.9142,S,399.9142,0.02469791,0,2.2,0,0,146.7074,0.05867874,0,0,0,0,0.0127400792309444,0.0127400792309444,0,-27.07857,-27.07857,-7.335,0,-0.1144869,13730.83,5353.223
400.9143,S,400.9143,0.02468389,0,2.2,0,0,146.7074,0.05867889,0,0,0,0,0.0127395946854847,0.0127395946854847,0,-27.06584,-27.06584,-7.335,0,-0.1144869,13703.76,5345.889
401.9144,S,401.9144,0.02466989,0,2.2,0,0,146.7074,0.05867904,0,0,0,0,0.0127434771119326,0.0127434771119326,0,-27.05312,-27.05312,-7.335,0,-0.1144869,13676.7,5338.555
402.9144,S,402.9144,0.0246559,0,2.2,0,0,146.7074,0.05867916,0,0,0,0,0.0127283827823703,0.0127283827823703,0,-27.04041,-27.04041,-7.335,0,-0.1144869,13649.66,5331.221
403.9145,S,403.9145,0.02464193,0,2.2,0,0,146.7074,0.05867926,0,0,0,0,0.0126943854395094,0.0126943854395094,0,-27.02771,-27.02771,-7.335,0,-0.1144869,13622.62,5323.887
404.9146,S,404.9146,0.02462795,0,2.2,0,0,146.7074,0.05867932,0,0,0,0,0.0126486917897637,0.0126486917897637,0,-27.01501,-27.01501,-7.335,0,-0.1144869,13595.6,5316.553
405.9146,S,405.9146,0.02461403,0,2.2,0,0,146.7074,0.05867952,0,0,0,0,0.0126755441088378,0.0126755441088378,0,-27.00236,-27.00236,-7.335,0,-0.1144869,13568.59,5309.219
406.9147,S,406.9147,0.02460011,0,2.2,0,0,146.7074,0.05867964,0,0,0,0,0.0126599218107728,0.0126599218107728,0,-26.98971,-26.98971,-7.335,0,-0.1144869,13541.6,5301.885
407.9147,S,407.9147,0.02458621,0,2.2,0,0,146.7074,0.05867977,0,0,0,0,0.0126294991961089,0.0126294991961089,0,-26.97708,-26.97708,-7.335,0,-0.1144869,13514.62,5294.551
408.9148,S,408.9148,0.02457233,0,2.2,0,0,146.7074,0.05867992,0,0,0,0,0.012627554401206,0.012627554401206,0,-26.96446,-26.96446,-7.335,0,-0.1144869,13487.65,5287.217
409.9149,S,409.9149,0.02455847,0,2.2,0,0,146.7074,0.05868008,0,0,0,0,0.0126309551367569,0.0126309551367569,0,-26.95186,-26.95186,-7.335,0,-0.1144869,13460.69,5279.883
410.9149,S,410.9149,0.02454461,0,2.2,0,0,146.7074,0.05868015,0,0,0,0,0.0125959158909552,0.0125959158909552,0,-26.93926,-26.93926,-7.335,0,-0.1144869,13433.74,5272.549
411.915,S,411.915,0.02453077,0,2.2,0,0,146.7074,0.05868025,0,0,0,0,0.0125656389594226,0.0125656389594226,0,-26.92667,-26.92667,-7.335,0,-0.1144869,13406.81,5265.215
412.915,S,412.915,0.02451696,0,2.2,0,0,146.7074,0.05868039,0,0,0,0,0.0125378832523353,0.0125378832523353,0,-26.91412,-26.91412,-7.335,0,-0.1144869,13379.89,5257.881
413.9151,S,413.9151,0.02450316,0,2.2,0,0,146.7074,0.05868056,0,0,0,0,0.0125734239141622,0.0125734239141622,0,-26.90157,-26.90157,-7.335,0,-0.1144869,13352.98,5250.547
414.9152,S,414.9152,0.02448939,0,2.2,0,0,146.7074,0.05868069,0,0,0,0,0.0125601321924549,0.0125601321924549,0,-26.88904,-26.88904,-7.335,0,-0.1144869,13326.09,5243.213
415.9152,S,415.9152,0.02447562,0,2.2,0,0,146.7074,0.05868078,0,0,0,0,0.0125048885037344,0.0125048885037344,0,-26.87652,-26.87652,-7.335,0,-0.1144869,13299.21,5235.879
416.9153,S,416.9153,0.02446188,0,2.2,0,0,146.7074,0.05868093,0,0,0,0,0.0125101106505241,0.0125101106505241,0,-26.86402,-26.86402,-7.335,0,-0.1144869,13272.34,5228.545
417.9153,S,417.9153,0.02444814,0,2.2,0,0,146.7074,0.05868101,0,0,0,0,0.0124696612161799,0.0124696612161799,0,-26.85152,-26.85152,-7.335,0,-0.1144869,13245.48,5221.211
418.9154,S,418.9154,0.02443442,0,2.2,0,0,146.7074,0.05868115,0,0,0,0,0.0124419039881474,0.0124419039881474,0,-26.83904,-26.83904,-7.335,0,-0.1144869,13218.64,5213.877
419.9155,S,419.9155,0.02442073,0,2.2,0,0,146.7074,0.05868124,0,0,0,0,0.0124136599928732,0.0124136599928732,0,-26.82658,-26.82658,-7.335,0,-0.1144869,13191.8,5206.543
420.9155,S,420.9155,0.02440706,0,2.2,0,0,146.7074,0.05868141,0,0,0,0,0.0124183982731694,0.0124183982731694,0,-26.81414,-26.81414,-7.335,0,-0.1144869,13164.98,5199.209
421.9156,S,421.9156,0.0243934,0,2.2,0,0,146.7074,0.05868158,0,0,0,0,0.0124359883947349,0.0124359883947349,0,-26.80171,-26.80171,-7.335,0,-0.1144869,13138.18,5191.875
422.9156,S,422.9156,0.02437976,0,2.2,0,0,146.7074,0.05868172,0,0,0,0,0.0124294794320008,0.0124294794320008,0,-26.7893,-26.7893,-7.335,0,-0.1144869,13111.38,5184.541
423.9157,S,423.9157,0.02436614,0,2.2,0,0,146.7074,0.05868187,0,0,0,0,0.0124359392218949,0.0124359392218949,0,-26.7769,-26.7769,-7.335,0,-0.1144869,13084.6,5177.207
424.9158,S,424.9158,0.02435252,0,2.2,0,0,146.7074,0.05868195,0,0,0,0,0.0123971221079984,0.0123971221079984,0,-26.7645,-26.7645,-7.335,0,-0.1144869,13057.83,5169.873
425.9158,S,425.9158,0.02433891,0,2.2,0,0,146.7074,0.05868205,0,0,0,0,0.0123712964905351,0.0123712964905351,0,-26.75211,-26.75211,-7.335,0,-0.1144869,13031.07,5162.539
426.9159,S,426.9159,0.02432534,0,2.2,0,0,146.7074,0.0586822,0,0,0,0,0.012345785421445,0.012345785421445,0,-26.73976,-26.73976,-7.335,0,-0.1144869,13004.33,5155.205
427.916,S,427.916,0.02431178,0,2.2,0,0,146.7074,0.05868232,0,0,0,0,0.0123334046703789,0.0123334046703789,0,-26.72741,-26.72741,-7.335,0,-0.1144869,12977.59,5147.871
428.916,S,428.916,0.02429824,0,2.2,0,0,146.7074,0.0586825,0,0,0,0,0.0123746319591049,0.0123746319591049,0,-26.71508,-26.71508,-7.335,0,-0.1144869,12950.87,5140.537
429.9161,S,429.9161,0.02428471,0,2.2,0,0,146.7074,0.05868261,0,0,0,0,0.0123279356969874,0.0123279356969874,0,-26.70276,-26.70276,-7.335,0,-0.1144869,12924.17,5133.203
430.9161,S,430.9161,0.02427121,0,2.2,0,0,146.7074,0.05868277,0,0,0,0,0.0123349860449622,0.0123349860449622,0,-26.69046,-26.69046,-7.335,0,-0.1144869,12897.47,5125.869
431.9162,S,431.9162,0.02425771,0,2.2,0,0,146.7074,0.05868285,0,0,0,0,0.0123047805650671,0.0123047805650671,0,-26.67816,-26.67816,-7.335,0,-0.1144869,12870.79,5118.535
432.9163,S,432.9163,0.02424423,0,2.2,0,0,146.7074,0.05868296,0,0,0,0,0.0122538268044607,0.0122538268044607,0,-26.66588,-26.66588,-7.335,0,-0.1144869,12844.11,5111.201
433.9163,S,433.9163,0.02423076,0,2.2,0,0,146.7074,0.05868308,0,0,0,0,0.012264429983162,0.012264429983162,0,-26.65361,-26.65361,-7.335,0,-0.1144869,12817.46,5103.867
434.9164,S,434.9164,0.02421733,0,2.2,0,0,146.7074,0.05868326,0,0,0,0,0.0122823591409542,0.0122823591409542,0,-26.64137,-26.64137,-7.335,0,-0.1144869,12790.81,5096.533
435.9164,S,435.9164,0.0242039,0,2.2,0,0,146.7074,0.05868336,0,0,0,0,0.012229303087544,0.012229303087544,0,-26.62914,-26.62914,-7.335,0,-0.1144869,12764.17,5089.199
436.9165,S,436.9165,0.02419049,0,2.2,0,0,146.7074,0.05868348,0,0,0,0,0.012240223305831,0.012240223305831,0,-26.61691,-26.61691,-7.335,0,-0.1144869,12737.55,5081.865
437.9166,S,437.9166,0.02417709,0,2.2,0,0,146.7074,0.05868365,0,0,0,0,0.0122307199287093,0.0122307199287093,0,-26.60471,-26.60471,-7.335,0,-0.1144869,12710.94,5074.531
438.9166,S,438.9166,0.02416371,0,2.2,0,0,146.7074,0.05868376,0,0,0,0,0.0122084930957271,0.0122084930957271,0,-26.59251,-26.59251,-7.335,0,-0.1144869,12684.34,5067.197
439.9167,S,439.9167,0.02415034,0,2.2,0,0,146.7074,0.05868382,0,0,0,0,0.0121697987595795,0.0121697987595795,0,-26.58032,-26.58032,-7.335,0,-0.1144869,12657.76,5059.863
440.9167,S,440.9167,0.024137,0,2.2,0,0,146.7074,0.05868395,0,0,0,0,0.0121350809430183,0.0121350809430183,0,-26.56816,-26.56816,-7.335,0,-0.1144869,12631.18,5052.529
441.9168,S,441.9168,0.02412368,0,2.2,0,0,146.7074,0.0586841,0,0,0,0,0.0121382640881365,0.0121382640881365,0,-26.55601,-26.55601,-7.335,0,-0.1144869,12604.62,5045.195
442.9169,S,442.9169,0.02411036,0,2.2,0,0,146.7074,0.05868423,0,0,0,0,0.0121213728781413,0.0121213728781413,0,-26.54387,-26.54387,-7.335,0,-0.1144869,12578.08,5037.861
443.9169,S,443.9169,0.02409707,0,2.2,0,0,146.7074,0.05868436,0,0,0,0,0.0121163285308725,0.0121163285308725,0,-26.53175,-26.53175,-7.335,0,-0.1144869,12551.54,5030.527
444.917,S,444.917,0.02408379,0,2.2,0,0,146.7074,0.05868451,0,0,0,0,0.012121306822273,0.012121306822273,0,-26.51964,-26.51964,-7.335,0,-0.1144869,12525.01,5023.193
445.9171,S,445.9171,0.02407052,0,2.2,0,0,146.7074,0.05868464,0,0,0,0,0.0121102105712865,0.0121102105712865,0,-26.50754,-26.50754,-7.335,0,-0.1144869,12498.5,5015.859
446.9171,S,446.9171,0.02405727,0,2.2,0,0,146.7074,0.05868473,0,0,0,0,0.0120550402861497,0.0120550402861497,0,-26.49545,-26.49545,-7.335,0,-0.1144869,12472,5008.525
447.9172,S,447.9172,0.02404404,0,2.2,0,0,146.7074,0.05868484,0,0,0,0,0.0120362599391726,0.0120362599391726,0,-26.48338,-26.48338,-7.335,0,-0.1144869,12445.51,5001.191
448.9172,S,448.9172,0.02403082,0,2.2,0,0,146.7074,0.05868497,0,0,0,0,0.0120519387276232,0.0120519387276232,0,-26.47132,-26.47132,-7.335,0,-0.1144869,12419.03,4993.857
449.9173,S,449.9173,0.02401762,0,2.2,0,0,146.7074,0.05868511,0,0,0,0,0.0120480049798601,0.0120480049798601,0,-26.45928,-26.45928,-7.335,0,-0.1144869,12392.57,4986.523
450.9174,S,450.9174,0.02400444,0,2.2,0,0,146.7074,0.05868523,0,0,0,0,0.012007858534389,0.012007858534389,0,-26.44725,-26.44725,-7.335,0,-0.1144869,12366.12,4979.189
451.9174,S,451.9174,0.02399128,0,2.2,0,0,146.7074,0.0586854,0,0,0,0,0.0120266057558496,0.0120266057558496,0,-26.43524,-26.43524,-7.335,0,-0.1144869,12339.68,4971.855
452.9175,S,452.9175,0.02397813,0,2.2,0,0,146.7074,0.05868556,0,0,0,0,0.0120297390815693,0.0120297390815693,0,-26.42324,-26.42324,-7.335,0,-0.1144869,12313.25,4964.521
453.9175,S,453.9175,0.02396498,0,2.2,0,0,146.7074,0.05868563,0,0,0,0,0.0119891807371744,0.0119891807371744,0,-26.41124,-26.41124,-7.335,0,-0.1144869,12286.83,4957.188
454.9176,S,454.9176,0.02395187,0,2.2,0,0,146.7074,0.05868577,0,0,0,0,0.0119856272597971,0.0119856272597971,0,-26.39927,-26.39927,-7.335,0,-0.1144869,12260.43,4949.854
455.9177,S,455.9177,0.02393876,0,2.2,0,0,146.7074,0.05868588,0,0,0,0,0.0119438403374374,0.0119438403374374,0,-26.3873,-26.3873,-7.335,0,-0.1144869,12234.03,4942.52
456.9177,S,456.9177,0.02392567,0,2.2,0,0,146.7074,0.05868602,0,0,0,0,0.0119597454320157,0.0119597454320157,0,-26.37535,-26.37535,-7.335,0,-0.1144869,12207.65,4935.186
457.9178,S,457.9178,0.0239126,0,2.2,0,0,146.7074,0.05868616,0,0,0,0,0.0119321891270445,0.0119321891270445,0,-26.36342,-26.36342,-7.335,0,-0.1144869,12181.28,4927.852
458.9178,S,458.9178,0.02389954,0,2.2,0,0,146.7074,0.05868628,0,0,0,0,0.0119176126532068,0.0119176126532068,0,-26.3515,-26.3515,-7.335,0,-0.1144869,12154.93,4920.518
459.9179,S,459.9179,0.02388651,0,2.2,0,0,146.7074,0.05868645,0,0,0,0,0.0119380696435059,0.0119380696435059,0,-26.3396,-26.3396,-7.335,0,-0.1144869,12128.58,4913.184
460.918,S,460.918,0.02387348,0,2.2,0,0,146.7074,0.05868656,0,0,0,0,0.0119190292176583,0.0119190292176583,0,-26.3277,-26.3277,-7.335,0,-0.1144869,12102.25,4905.85
461.918,S,461.918,0.02386046,0,2.2,0,0,146.7074,0.0586866,0,0,0,0,0.0118605270302155,0.0118605270302155,0,-26.3158,-26.3158,-7.335,0,-0.1144869,12075.93,4898.516
462.9181,S,462.9181,0.02384746,0,2.2,0,0,146.7074,0.05868675,0,0,0,0,0.0118371596347302,0.0118371596347302,0,-26.30393,-26.30393,-7.335,0,-0.1144869,12049.62,4891.182
463.9182,S,463.9182,0.02383449,0,2.2,0,0,146.7074,0.05868691,0,0,0,0,0.0118683582206174,0.0118683582206174,0,-26.29208,-26.29208,-7.335,0,-0.1144869,12023.32,4883.848
464.9182,S,464.9182,0.02382153,0,2.2,0,0,146.7074,0.05868704,0,0,0,0,0.0118641027103052,0.0118641027103052,0,-26.28024,-26.28024,-7.335,0,-0.1144869,11997.04,4876.514
465.9183,S,465.9183,0.02380859,0,2.2,0,0,146.7074,0.0586872,0,0,0,0,0.0118450792380642,0.0118450792380642,0,-26.26842,-26.26842,-7.335,0,-0.1144869,11970.76,4869.18
466.9183,S,466.9183,0.02379566,0,2.2,0,0,146.7074,0.05868733,0,0,0,0,0.0118358328109025,0.0118358328109025,0,-26.25661,-26.25661,-7.335,0,-0.1144869,11944.5,4861.846
467.9184,S,467.9184,0.02378273,0,2.2,0,0,146.7074,0.05868743,0,0,0,0,0.0118386516593461,0.0118386516593461,0,-26.24479,-26.24479,-7.335,0,-0.1144869,11918.25,4854.512
468.9185,S,468.9185,0.02376983,0,2.2,0,0,146.7074,0.0586875,0,0,0,0,0.0117512009722702,0.0117512009722702,0,-26.233,-26.233,-7.335,0,-0.1144869,11892.01,4847.178
469.9185,S,469.9185,0.02375694,0,2.2,0,0,146.7074,0.0586876,0,0,0,0,0.0117493229735643,0.0117493229735643,0,-26.22121,-26.22121,-7.335,0,-0.1144869,11865.79,4839.844
